income_id,household_id,monthly_income,income_source
INC020423,HH020423,76997,Daily Wage
INC020424,HH020424,83906,Agriculture
INC020425,HH020425,22175,Business
INC020426,HH020426,18842,Daily Wage
INC020427,HH020427,62976,Salary
INC020428,HH020428,39208,Business
INC020429,HH020429,84704,Business
INC020430,HH020430,73265,Daily Wage
INC020431,HH020431,88808,Agriculture
INC020432,HH020432,87505,Salary
INC020433,HH020433,11370,Business
INC020434,HH020434,22849,Daily Wage
INC020435,HH020435,55720,Daily Wage
INC020436,HH020436,49786,Agriculture
INC020437,HH020437,60532,Agriculture
INC020438,HH020438,78915,Business
INC020439,HH020439,95655,Agriculture
INC020440,HH020440,11899,Business
INC020441,HH020441,80555,Business
INC020442,HH020442,57529,Agriculture
INC020443,HH020443,73636,Daily Wage
INC020444,HH020444,66190,Business
INC020445,HH020445,21018,Salary
INC020446,HH020446,41625,Agriculture
INC020447,HH020447,25247,Business
INC020448,HH020448,50479,Business
INC020449,HH020449,80537,Agriculture
INC020450,HH020450,86121,Salary
INC020451,HH020451,41083,Agriculture
INC020452,HH020452,83397,Salary
INC020453,HH020453,77462,Salary
INC020454,HH020454,54036,Agriculture
INC020455,HH020455,43987,Business
INC020456,HH020456,78704,Business
INC020457,HH020457,117044,Agriculture
INC020458,HH020458,86865,Business
INC020459,HH020459,11011,Salary
INC020460,HH020460,83353,Salary
INC020461,HH020461,96141,Salary
INC020462,HH020462,15613,Business
INC020463,HH020463,89552,Salary
INC020464,HH020464,56848,Agriculture
INC020465,HH020465,16922,Business
INC020466,HH020466,82828,Daily Wage
INC020467,HH020467,81833,Agriculture
INC020468,HH020468,28815,Salary
INC020469,HH020469,55258,Business
INC020470,HH020470,37501,Agriculture
INC020471,HH020471,84930,Business
INC020472,HH020472,86027,Salary
INC020473,HH020473,46185,Agriculture
INC020474,HH020474,20929,Business
INC020475,HH020475,111594,Agriculture
INC020476,HH020476,30373,Salary
INC020477,HH020477,55661,Daily Wage
INC020478,HH020478,53571,Business
INC020479,HH020479,73809,Salary
INC020480,HH020480,20863,Agriculture
INC020481,HH020481,61591,Daily Wage
INC020482,HH020482,67334,Salary
INC020483,HH020483,11239,Salary
INC020484,HH020484,119304,Agriculture
INC020485,HH020485,83295,Agriculture
INC020486,HH020486,20871,Agriculture
INC020487,HH020487,89916,Business
INC020488,HH020488,26497,Salary
INC020489,HH020489,82599,Agriculture
INC020490,HH020490,67633,Salary
INC020491,HH020491,97778,Agriculture
INC020492,HH020492,51651,Agriculture
INC020493,HH020493,88177,Agriculture
INC020494,HH020494,31644,Agriculture
INC020495,HH020495,31922,Business
INC020496,HH020496,98904,Daily Wage
INC020497,HH020497,58274,Salary
INC020498,HH020498,83412,Business
INC020499,HH020499,26800,Daily Wage
INC020500,HH020500,118629,Daily Wage
INC020501,HH020501,73214,Agriculture
INC020502,HH020502,19110,Daily Wage
INC020503,HH020503,77069,Agriculture
INC020504,HH020504,109833,Daily Wage
INC020505,HH020505,64706,Agriculture
INC020506,HH020506,108408,Business
INC020507,HH020507,115127,Daily Wage
INC020508,HH020508,39888,Business
INC020509,HH020509,77176,Agriculture
INC020510,HH020510,72436,Salary
INC020511,HH020511,49251,Agriculture
INC020512,HH020512,42264,Business
INC020513,HH020513,98254,Salary
INC020514,HH020514,14346,Agriculture
INC020515,HH020515,22014,Salary
INC020516,HH020516,65002,Business
INC020517,HH020517,34951,Salary
INC020518,HH020518,88635,Salary
INC020519,HH020519,77719,Salary
INC020520,HH020520,53205,Business
INC020521,HH020521,41120,Agriculture
INC020522,HH020522,59831,Business
INC020523,HH020523,9850,Daily Wage
INC020524,HH020524,21544,Salary
INC020525,HH020525,66060,Agriculture
INC020526,HH020526,38463,Agriculture
INC020527,HH020527,44703,Agriculture
INC020528,HH020528,64455,Daily Wage
INC020529,HH020529,43553,Salary
INC020530,HH020530,28891,Salary
INC020531,HH020531,118728,Agriculture
INC020532,HH020532,115970,Salary
INC020533,HH020533,36620,Salary
INC020534,HH020534,78701,Salary
INC020535,HH020535,59763,Business
INC020536,HH020536,30764,Agriculture
INC020537,HH020537,45748,Agriculture
INC020538,HH020538,118497,Business
INC020539,HH020539,93666,Salary
INC020540,HH020540,46951,Salary
INC020541,HH020541,88035,Business
INC020542,HH020542,72646,Business
INC020543,HH020543,62574,Agriculture
INC020544,HH020544,33173,Agriculture
INC020545,HH020545,35383,Agriculture
INC020546,HH020546,59027,Daily Wage
INC020547,HH020547,105466,Business
INC020548,HH020548,62603,Business
INC020549,HH020549,30480,Salary
INC020550,HH020550,82767,Business
INC020551,HH020551,8856,Business
INC020552,HH020552,42153,Salary
INC020553,HH020553,63143,Daily Wage
INC020554,HH020554,97559,Salary
INC020555,HH020555,24312,Agriculture
INC020556,HH020556,28117,Salary
INC020557,HH020557,48400,Salary
INC020558,HH020558,118967,Daily Wage
INC020559,HH020559,50448,Daily Wage
INC020560,HH020560,54626,Agriculture
INC020561,HH020561,97120,Daily Wage
INC020562,HH020562,108125,Agriculture
INC020563,HH020563,15147,Agriculture
INC020564,HH020564,20732,Business
INC020565,HH020565,68471,Daily Wage
INC020566,HH020566,31802,Salary
INC020567,HH020567,94961,Business
INC020568,HH020568,52180,Daily Wage
INC020569,HH020569,116369,Daily Wage
INC020570,HH020570,86346,Daily Wage
INC020571,HH020571,115949,Agriculture
INC020572,HH020572,55513,Salary
INC020573,HH020573,37744,Business
INC020574,HH020574,52749,Salary
INC020575,HH020575,22319,Salary
INC020576,HH020576,42481,Agriculture
INC020577,HH020577,22760,Business
INC020578,HH020578,63052,Salary
INC020579,HH020579,119489,Business
INC020580,HH020580,57357,Salary
INC020581,HH020581,53654,Business
INC020582,HH020582,29689,Agriculture
INC020583,HH020583,118765,Salary
INC020584,HH020584,93944,Agriculture
INC020585,HH020585,94323,Business
INC020586,HH020586,12577,Business
INC020587,HH020587,12806,Salary
INC020588,HH020588,80700,Agriculture
INC020589,HH020589,22828,Salary
INC020590,HH020590,13400,Salary
INC020591,HH020591,103274,Salary
INC020592,HH020592,46583,Salary
INC020593,HH020593,85832,Business
INC020594,HH020594,102072,Salary
INC020595,HH020595,19199,Salary
INC020596,HH020596,17196,Agriculture
INC020597,HH020597,8985,Business
INC020598,HH020598,18081,Daily Wage
INC020599,HH020599,16650,Daily Wage
INC020600,HH020600,22227,Business
INC020601,HH020601,19666,Business
INC020602,HH020602,78066,Daily Wage
INC020603,HH020603,108890,Business
INC020604,HH020604,48596,Business
INC020605,HH020605,108922,Salary
INC020606,HH020606,8137,Business
INC020607,HH020607,51308,Daily Wage
INC020608,HH020608,34508,Agriculture
INC020609,HH020609,88840,Salary
INC020610,HH020610,73265,Daily Wage
INC020611,HH020611,45721,Business
INC020612,HH020612,96582,Agriculture
INC020613,HH020613,102938,Daily Wage
INC020614,HH020614,98337,Salary
INC020615,HH020615,52017,Agriculture
INC020616,HH020616,74728,Business
INC020617,HH020617,69433,Salary
INC020618,HH020618,21891,Agriculture
INC020619,HH020619,112800,Agriculture
INC020620,HH020620,71198,Business
INC020621,HH020621,119501,Daily Wage
INC020622,HH020622,91401,Business
INC020623,HH020623,89551,Agriculture
INC020624,HH020624,100359,Daily Wage
INC020625,HH020625,28947,Salary
INC020626,HH020626,20544,Salary
INC020627,HH020627,59565,Daily Wage
INC020628,HH020628,83908,Agriculture
INC020629,HH020629,11408,Business
INC020630,HH020630,22102,Salary
INC020631,HH020631,118440,Daily Wage
INC020632,HH020632,100742,Daily Wage
INC020633,HH020633,94070,Daily Wage
INC020634,HH020634,79608,Daily Wage
INC020635,HH020635,105197,Agriculture
INC020636,HH020636,75954,Salary
INC020637,HH020637,79377,Business
INC020638,HH020638,54157,Business
INC020639,HH020639,77228,Salary
INC020640,HH020640,32544,Agriculture
INC020641,HH020641,41453,Daily Wage
INC020642,HH020642,56393,Agriculture
INC020643,HH020643,38153,Agriculture
INC020644,HH020644,92006,Agriculture
INC020645,HH020645,66415,Salary
INC020646,HH020646,66193,Salary
INC020647,HH020647,27817,Business
INC020648,HH020648,70700,Agriculture
INC020649,HH020649,31864,Daily Wage
INC020650,HH020650,66067,Salary
INC020651,HH020651,108288,Daily Wage
INC020652,HH020652,36764,Salary
INC020653,HH020653,59847,Salary
INC020654,HH020654,23122,Salary
INC020655,HH020655,86128,Business
INC020656,HH020656,52415,Business
INC020657,HH020657,54637,Salary
INC020658,HH020658,39128,Business
INC020659,HH020659,54519,Agriculture
INC020660,HH020660,55464,Daily Wage
INC020661,HH020661,78831,Daily Wage
INC020662,HH020662,113628,Agriculture
INC020663,HH020663,56443,Business
INC020664,HH020664,86154,Agriculture
INC020665,HH020665,98310,Daily Wage
INC020666,HH020666,110510,Salary
INC020667,HH020667,98767,Daily Wage
INC020668,HH020668,57550,Daily Wage
INC020669,HH020669,71911,Daily Wage
INC020670,HH020670,36157,Agriculture
INC020671,HH020671,47531,Business
INC020672,HH020672,67139,Salary
INC020673,HH020673,60573,Agriculture
INC020674,HH020674,82682,Salary
INC020675,HH020675,13215,Salary
INC020676,HH020676,109380,Agriculture
INC020677,HH020677,59325,Salary
INC020678,HH020678,39781,Salary
INC020679,HH020679,31469,Daily Wage
INC020680,HH020680,17142,Salary
INC020681,HH020681,114656,Business
INC020682,HH020682,75565,Agriculture
INC020683,HH020683,87352,Agriculture
INC020684,HH020684,65768,Business
INC020685,HH020685,74077,Business
INC020686,HH020686,64944,Daily Wage
INC020687,HH020687,44804,Agriculture
INC020688,HH020688,113671,Agriculture
INC020689,HH020689,9251,Daily Wage
INC020690,HH020690,67153,Daily Wage
INC020691,HH020691,30744,Agriculture
INC020692,HH020692,34209,Salary
INC020693,HH020693,45190,Agriculture
INC020694,HH020694,52886,Daily Wage
INC020695,HH020695,54779,Agriculture
INC020696,HH020696,77237,Business
INC020697,HH020697,82830,Salary
INC020698,HH020698,13700,Daily Wage
INC020699,HH020699,60138,Agriculture
INC020700,HH020700,14908,Salary
INC020701,HH020701,111324,Salary
INC020702,HH020702,82881,Daily Wage
INC020703,HH020703,103984,Daily Wage
INC020704,HH020704,17564,Salary
INC020705,HH020705,101017,Salary
INC020706,HH020706,89828,Salary
INC020707,HH020707,80310,Business
INC020708,HH020708,72057,Daily Wage
INC020709,HH020709,91965,Daily Wage
INC020710,HH020710,91161,Agriculture
INC020711,HH020711,88773,Agriculture
INC020712,HH020712,49781,Daily Wage
INC020713,HH020713,75475,Salary
INC020714,HH020714,56182,Agriculture
INC020715,HH020715,80033,Business
INC020716,HH020716,16777,Daily Wage
INC020717,HH020717,97623,Daily Wage
INC020718,HH020718,34802,Agriculture
INC020719,HH020719,47418,Salary
INC020720,HH020720,46387,Agriculture
INC020721,HH020721,38685,Business
INC020722,HH020722,15696,Salary
INC020723,HH020723,81711,Daily Wage
INC020724,HH020724,57919,Salary
INC020725,HH020725,78798,Salary
INC020726,HH020726,39002,Agriculture
INC020727,HH020727,100326,Salary
INC020728,HH020728,18623,Salary
INC020729,HH020729,107182,Agriculture
INC020730,HH020730,103916,Agriculture
INC020731,HH020731,43195,Agriculture
INC020732,HH020732,57625,Salary
INC020733,HH020733,45311,Salary
INC020734,HH020734,114998,Agriculture
INC020735,HH020735,29162,Business
INC020736,HH020736,10422,Salary
INC020737,HH020737,99599,Daily Wage
INC020738,HH020738,112264,Daily Wage
INC020739,HH020739,62932,Daily Wage
INC020740,HH020740,112171,Daily Wage
INC020741,HH020741,102893,Agriculture
INC020742,HH020742,66133,Daily Wage
INC020743,HH020743,116792,Business
INC020744,HH020744,63771,Business
INC020745,HH020745,79245,Salary
INC020746,HH020746,79717,Salary
INC020747,HH020747,102433,Agriculture
INC020748,HH020748,100409,Agriculture
INC020749,HH020749,57008,Daily Wage
INC020750,HH020750,9017,Agriculture
INC020751,HH020751,42383,Agriculture
INC020752,HH020752,42312,Agriculture
INC020753,HH020753,17396,Agriculture
INC020754,HH020754,118026,Salary
INC020755,HH020755,76679,Agriculture
INC020756,HH020756,91523,Business
INC020757,HH020757,48825,Agriculture
INC020758,HH020758,81163,Salary
INC020759,HH020759,13590,Daily Wage
INC020760,HH020760,58495,Business
INC020761,HH020761,108503,Agriculture
INC020762,HH020762,94877,Daily Wage
INC020763,HH020763,12290,Salary
INC020764,HH020764,26972,Business
INC020765,HH020765,116430,Salary
INC020766,HH020766,118964,Salary
INC020767,HH020767,112265,Business
INC020768,HH020768,69879,Agriculture
INC020769,HH020769,33061,Agriculture
INC020770,HH020770,92252,Business
INC020771,HH020771,93442,Business
INC020772,HH020772,42882,Agriculture
INC020773,HH020773,111806,Daily Wage
INC020774,HH020774,113012,Agriculture
INC020775,HH020775,20717,Business
INC020776,HH020776,26363,Business
INC020777,HH020777,69668,Business
INC020778,HH020778,22152,Salary
INC020779,HH020779,118800,Daily Wage
INC020780,HH020780,31215,Business
INC020781,HH020781,116946,Salary
INC020782,HH020782,106035,Salary
INC020783,HH020783,94695,Agriculture
INC020784,HH020784,118793,Daily Wage
INC020785,HH020785,60433,Salary
INC020786,HH020786,17757,Salary
INC020787,HH020787,19446,Agriculture
INC020788,HH020788,99328,Business
INC020789,HH020789,95663,Salary
INC020790,HH020790,72960,Salary
INC020791,HH020791,106280,Daily Wage
INC020792,HH020792,13023,Salary
INC020793,HH020793,16677,Business
INC020794,HH020794,46351,Salary
INC020795,HH020795,92216,Agriculture
INC020796,HH020796,44368,Daily Wage
INC020797,HH020797,11879,Salary
INC020798,HH020798,53601,Daily Wage
INC020799,HH020799,14018,Daily Wage
INC020800,HH020800,71885,Daily Wage
INC020801,HH020801,97034,Agriculture
INC020802,HH020802,35695,Salary
INC020803,HH020803,84484,Salary
INC020804,HH020804,114423,Agriculture
INC020805,HH020805,16622,Business
INC020806,HH020806,32935,Business
INC020807,HH020807,36478,Agriculture
INC020808,HH020808,45032,Salary
INC020809,HH020809,37457,Salary
INC020810,HH020810,90656,Daily Wage
INC020811,HH020811,116021,Business
INC020812,HH020812,65703,Business
INC020813,HH020813,87701,Salary
INC020814,HH020814,31606,Business
INC020815,HH020815,54544,Daily Wage
INC020816,HH020816,97661,Agriculture
INC020817,HH020817,36984,Salary
INC020818,HH020818,94183,Salary
INC020819,HH020819,9772,Business
INC020820,HH020820,101446,Daily Wage
INC020821,HH020821,108235,Agriculture
INC020822,HH020822,65348,Daily Wage
INC020823,HH020823,71628,Business
INC020824,HH020824,97362,Agriculture
INC020825,HH020825,56744,Business
INC020826,HH020826,29513,Business
INC020827,HH020827,85368,Salary
INC020828,HH020828,26551,Daily Wage
INC020829,HH020829,36946,Daily Wage
INC020830,HH020830,51953,Salary
INC020831,HH020831,9471,Daily Wage
INC020832,HH020832,39845,Daily Wage
INC020833,HH020833,42771,Agriculture
INC020834,HH020834,28398,Business
INC020835,HH020835,23773,Salary
INC020836,HH020836,30938,Business
INC020837,HH020837,116979,Agriculture
INC020838,HH020838,9116,Salary
INC020839,HH020839,31833,Business
INC020840,HH020840,46755,Daily Wage
INC020841,HH020841,92138,Salary
INC020842,HH020842,14310,Agriculture
INC020843,HH020843,9212,Daily Wage
INC020844,HH020844,118291,Daily Wage
INC020845,HH020845,70150,Daily Wage
INC020846,HH020846,12006,Daily Wage
INC020847,HH020847,84737,Business
INC020848,HH020848,59165,Daily Wage
INC020849,HH020849,23267,Agriculture
INC020850,HH020850,89237,Salary
INC020851,HH020851,81248,Agriculture
INC020852,HH020852,50212,Business
INC020853,HH020853,41396,Business
INC020854,HH020854,29132,Daily Wage
INC020855,HH020855,87951,Business
INC020856,HH020856,95209,Salary
INC020857,HH020857,112336,Salary
INC020858,HH020858,47232,Agriculture
INC020859,HH020859,66867,Agriculture
INC020860,HH020860,10292,Business
INC020861,HH020861,87479,Agriculture
INC020862,HH020862,45641,Agriculture
INC020863,HH020863,71159,Daily Wage
INC020864,HH020864,8265,Salary
INC020865,HH020865,94062,Salary
INC020866,HH020866,18855,Daily Wage
INC020867,HH020867,118220,Daily Wage
INC020868,HH020868,57289,Salary
INC020869,HH020869,31988,Business
INC020870,HH020870,71533,Agriculture
INC020871,HH020871,90360,Business
INC020872,HH020872,21953,Agriculture
INC020873,HH020873,54924,Daily Wage
INC020874,HH020874,39239,Agriculture
INC020875,HH020875,48884,Agriculture
INC020876,HH020876,25639,Agriculture
INC020877,HH020877,39702,Salary
INC020878,HH020878,111832,Business
INC020879,HH020879,10153,Daily Wage
INC020880,HH020880,91870,Agriculture
INC020881,HH020881,42034,Salary
INC020882,HH020882,20219,Agriculture
INC020883,HH020883,111485,Daily Wage
INC020884,HH020884,22236,Salary
INC020885,HH020885,107003,Daily Wage
INC020886,HH020886,11696,Business
INC020887,HH020887,37782,Daily Wage
INC020888,HH020888,81385,Daily Wage
INC020889,HH020889,35137,Daily Wage
INC020890,HH020890,33088,Daily Wage
INC020891,HH020891,92481,Business
INC020892,HH020892,11863,Salary
INC020893,HH020893,22958,Business
INC020894,HH020894,12604,Daily Wage
INC020895,HH020895,10035,Business
INC020896,HH020896,27503,Agriculture
INC020897,HH020897,37977,Agriculture
INC020898,HH020898,102813,Agriculture
INC020899,HH020899,8839,Salary
INC020900,HH020900,70243,Salary
INC020901,HH020901,10668,Salary
INC020902,HH020902,38068,Daily Wage
INC020903,HH020903,26492,Salary
INC020904,HH020904,69718,Daily Wage
INC020905,HH020905,24563,Salary
INC020906,HH020906,57447,Business
INC020907,HH020907,21982,Business
INC020908,HH020908,109712,Agriculture
INC020909,HH020909,76843,Salary
INC020910,HH020910,55682,Business
INC020911,HH020911,60749,Business
INC020912,HH020912,61316,Daily Wage
INC020913,HH020913,35691,Business
INC020914,HH020914,44763,Salary
INC020915,HH020915,35990,Salary
INC020916,HH020916,80317,Business
INC020917,HH020917,21221,Agriculture
INC020918,HH020918,97144,Business
INC020919,HH020919,8405,Agriculture
INC020920,HH020920,60108,Agriculture
INC020921,HH020921,42213,Agriculture
INC020922,HH020922,25852,Business
INC020923,HH020923,65271,Agriculture
INC020924,HH020924,14083,Salary
INC020925,HH020925,62548,Business
INC020926,HH020926,63931,Daily Wage
INC020927,HH020927,66116,Daily Wage
INC020928,HH020928,28002,Business
INC020929,HH020929,71412,Agriculture
INC020930,HH020930,114724,Business
INC020931,HH020931,16747,Agriculture
INC020932,HH020932,8292,Salary
INC020933,HH020933,41681,Daily Wage
INC020934,HH020934,43889,Business
INC020935,HH020935,57777,Salary
INC020936,HH020936,68256,Agriculture
INC020937,HH020937,89684,Business
INC020938,HH020938,94062,Daily Wage
INC020939,HH020939,115161,Business
